block_number,total_supply,timestamp,time
16936088,150000000000000000000000000,1680131087,2023-03-29 23:04:47
16943088,150000000000000000000000000,1680216023,2023-03-30 22:40:23
16950088,150000000000000000000000000,1680300947,2023-03-31 22:15:47
16957088,150000000000000000000000000,1680385979,2023-04-01 21:52:59
16964088,150000000000000000000000000,1680471215,2023-04-02 21:33:35
16971088,150000000000000000000000000,1680556499,2023-04-03 21:14:59
16978088,150000000000000000000000000,1680642707,2023-04-04 21:11:47
16985088,150000000000000000000000000,1680728603,2023-04-05 21:03:23
16992088,150000000000000000000000000,1680815111,2023-04-06 21:05:11
16999088,150000000000000000000000000,1680900767,2023-04-07 20:52:47
17006088,150000000000000000000000000,1680986435,2023-04-08 20:40:35
17014088,150000000000000000000000000,1681084463,2023-04-09 23:54:23
17021088,150000000000000000000000000,1681170023,2023-04-10 23:40:23
17028088,150000000000000000000000000,1681255751,2023-04-11 23:29:11
17035088,150000000000000000000000000,1681341611,2023-04-12 23:20:11
17041088,150000000000000000000000000,1681422071,2023-04-13 21:41:11
17048088,150000000000000000000000000,1681508423,2023-04-14 21:40:23
17055088,150000000000000000000000000,1681594583,2023-04-15 21:36:23
17062088,150000000000000000000000000,1681680443,2023-04-16 21:27:23
17069088,150000000000000000000000000,1681766123,2023-04-17 21:15:23
17076088,150000000000000000000000000,1681851719,2023-04-18 21:01:59
17083088,150000000000000000000000000,1681937027,2023-04-19 20:43:47
17090088,150000000000000000000000000,1682023055,2023-04-20 20:37:35
17098088,150000000000000000000000000,1682120579,2023-04-21 23:42:59
17099088,150000000000000000000000000,1682132687,2023-04-22 03:04:47
